Molecule ChEMBL ID,Standard Type,Standard Value,APC2D1_C_C,APC2D1_C_N,APC2D1_C_O,APC2D1_C_S,APC2D1_C_F,APC2D1_C_X,APC2D2_C_C,APC2D2_C_N,APC2D2_C_O,APC2D2_C_S,APC2D2_C_F,APC2D2_C_Cl,APC2D2_C_X,APC2D2_N_N,APC2D2_N_O,APC2D2_F_F,APC2D2_F_X,APC2D2_X_X,APC2D3_C_C,APC2D3_C_N,APC2D3_C_O,APC2D3_C_S,APC2D3_C_F,APC2D3_C_Cl,APC2D3_C_X,APC2D3_N_N,APC2D3_N_O,APC2D4_C_C,APC2D4_C_N,APC2D4_C_O,APC2D4_C_S,APC2D4_C_F,APC2D4_C_X,APC2D4_N_N,APC2D4_N_O,APC2D4_N_F,APC2D4_N_X,APC2D5_C_C,APC2D5_C_N,APC2D5_C_O,APC2D5_C_S,APC2D5_C_F,APC2D5_C_X,APC2D5_N_N,APC2D5_N_O,APC2D5_N_F,APC2D5_N_X,APC2D5_O_O,APC2D6_C_C,APC2D6_C_N,APC2D6_C_O,APC2D6_C_S,APC2D6_C_F,APC2D6_C_X,APC2D6_N_N,APC2D6_N_O,APC2D6_O_O,APC2D7_C_C,APC2D7_C_N,APC2D7_C_O,APC2D7_C_S,APC2D7_C_F,APC2D7_C_Cl,APC2D7_C_X,APC2D7_N_N,APC2D7_N_O,APC2D7_N_F,APC2D7_N_X,APC2D8_C_C,APC2D8_C_N,APC2D8_C_O,APC2D8_C_S,APC2D8_C_F,APC2D8_C_X,APC2D8_N_N,APC2D8_N_O,APC2D8_N_F,APC2D8_N_X,APC2D8_O_O,APC2D9_C_C,APC2D9_C_N,APC2D9_C_O,APC2D9_C_S,APC2D9_C_F,APC2D9_C_X,APC2D9_N_N,APC2D9_N_O,APC2D10_C_C,APC2D10_C_N,APC2D10_C_O,APC2D10_C_F,APC2D10_C_X,APC2D10_N_N,APC2D10_N_O,APC2D10_N_F,APC2D10_N_X,KRFPC1,KRFPC297,KRFPC298,KRFPC341,KRFPC344,KRFPC444,KRFPC467,KRFPC605,KRFPC608,KRFPC647,KRFPC669,KRFPC677,KRFPC839,KRFPC1193,KRFPC2260,KRFPC2262,KRFPC2547,KRFPC2975,KRFPC3025,KRFPC3224,KRFPC3295,KRFPC3369,KRFPC3440,KRFPC3455,KRFPC3640,KRFPC3659,KRFPC3660,KRFPC3661,KRFPC3671,KRFPC3682,KRFPC3692,KRFPC3706,KRFPC3712,KRFPC3719,KRFPC3722,KRFPC3729,KRFPC3733,KRFPC3737,KRFPC3740,KRFPC3741,KRFPC3744,KRFPC3750,KRFPC3751,KRFPC3752,KRFPC3773,KRFPC3775,KRFPC3777,KRFPC3781,KRFPC3782,KRFPC3786,KRFPC3788,KRFPC3789,KRFPC3882,KRFPC3926,KRFPC3937,KRFPC3942,KRFPC3943,KRFPC3948,KRFPC3956,KRFPC4000,KRFPC4032,KRFPC4080,KRFPC4237,KRFPC4294,KRFPC4295,KRFPC4331,SubFPC1,SubFPC2,SubFPC9,SubFPC18,SubFPC23,SubFPC88,SubFPC137,SubFPC181,SubFPC184,SubFPC274,SubFPC275,SubFPC287,SubFPC295,SubFPC300,SubFPC301,SubFPC302,SubFPC307
CHEMBL4554852,Inhibition,13.8,20.0,17.0,4.0,0.0,0.0,0.0,30.0,15.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,31.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,17.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,26.0,13.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,21.0,18.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,7.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,18.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,11.0,1.0,0.0,0.0,0.0,3.0,3.0,19.0,12.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,11.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,8.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,8.0,5.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,5.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,18.0,6.0,2.0,21.0,17.0,17.0,8.0,23.0
CHEMBL3322567,Inhibition,56.0,24.0,8.0,3.0,0.0,1.0,1.0,30.0,12.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,23.0,14.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,25.0,6.0,7.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,27.0,8.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,24.0,10.0,8.0,0.0,1.0,1.0,0.0,2.0,0.0,18.0,9.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,3.0,4.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,15.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,8.0,3.0,6.0,3.0,5.0,1.0,3.0,6.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,17.0,2.0,5.0,11.0,12.0,12.0,7.0,28.0
CHEMBL484707,Inhibition,0.0,22.0,12.0,1.0,0.0,0.0,0.0,32.0,11.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,26.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,10.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,34.0,11.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,20.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,11.0,1.0,6.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,18.0,2.0,2.0,13.0,12.0,12.0,10.0,22.0
CHEMBL4227266,Inhibition,74.0,16.0,19.0,1.0,0.0,3.0,3.0,27.0,15.0,0.0,0.0,3.0,0.0,3.0,5.0,2.0,3.0,3.0,3.0,27.0,17.0,2.0,0.0,6.0,0.0,6.0,2.0,0.0,22.0,16.0,4.0,0.0,9.0,9.0,2.0,0.0,0.0,0.0,23.0,13.0,3.0,0.0,3.0,3.0,2.0,1.0,6.0,6.0,0.0,21.0,13.0,3.0,0.0,9.0,9.0,1.0,0.0,0.0,18.0,10.0,2.0,0.0,6.0,0.0,6.0,3.0,1.0,3.0,3.0,17.0,11.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,17.0,7.0,2.0,0.0,9.0,9.0,3.0,2.0,12.0,12.0,3.0,6.0,6.0,0.0,0.0,3.0,3.0,1.0,9.0,2.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,3.0,0.0,14.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,5.0,4.0,14.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,12.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,2.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,12.0,5.0,0.0,20.0,21.0,21.0,10.0,19.0
CHEMBL573177,Inhibition,93.0,22.0,11.0,3.0,0.0,0.0,0.0,30.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,25.0,12.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,20.0,13.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,11.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,20.0,11.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,21.0,4.0,2.0,14.0,11.0,11.0,6.0,23.0
CHEMBL4278763,Inhibition,49.0,28.0,6.0,0.0,1.0,0.0,0.0,38.0,12.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,39.0,14.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,33.0,17.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,19.0,7.0,4.0,1.0,0.0,0.0,1.0,0.0,21.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,25.0,3.0,4.0,7.0,6.0,6.0,2.0,25.0
CHEMBL499865,Inhibition,0.0,21.0,14.0,3.0,0.0,0.0,0.0,29.0,13.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,26.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,26.0,16.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,20.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,17.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,16.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0,6.0,1.0,0.0,0.0,0.0,4.0,3.0,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,24.0,3.0,2.0,17.0,10.0,10.0,10.0,25.0
CHEMBL483507,Inhibition,98.0,21.0,15.0,1.0,2.0,0.0,0.0,30.0,14.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,25.0,20.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0,15.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,17.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,11.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,21.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,1.0,1.0,0.0,0.0,4.0,1.0,20.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,27.0,5.0,2.0,18.0,8.0,8.0,9.0,26.0
CHEMBL526914,Inhibition,11.0,21.0,13.0,3.0,0.0,0.0,0.0,30.0,13.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,28.0,17.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,11.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,18.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,24.0,3.0,0.0,16.0,9.0,9.0,9.0,25.0
CHEMBL501459,Inhibition,99.0,19.0,15.0,1.0,2.0,0.0,0.0,31.0,12.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,20.0,23.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,21.0,14.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,11.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,20.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,1.0,1.0,0.0,0.0,4.0,1.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,4.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,21.0,4.0,2.0,18.0,13.0,13.0,10.0,23.0
CHEMBL2206023,Inhibition,77.0,22.0,7.0,1.0,0.0,0.0,0.0,30.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,9.0,8.0,5.0,5.0,4.0,23.0
CHEMBL2206021,Inhibition,77.0,24.0,3.0,3.0,0.0,0.0,1.0,32.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,28.0,5.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,23.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,4.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,11.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,1.0,5.0,6.0,5.0,5.0,4.0,22.0
CHEMBL3330401,Inhibition,-2.0,22.0,4.0,3.0,1.0,0.0,0.0,28.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,12.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,7.0,7.0,2.0,0.0,0.0,1.0,2.0,0.0,20.0,6.0,7.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,18.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,7.0,6.0,1.0,0.0,0.0,1.0,2.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,21.0,2.0,4.0,8.0,9.0,9.0,6.0,24.0
CHEMBL3416151,Inhibition,97.8,18.0,6.0,2.0,0.0,0.0,0.0,25.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,20.0,3.0,0.0,8.0,2.0,2.0,1.0,18.0
CHEMBL3298678,Inhibition,14.7,17.0,11.0,4.0,0.0,1.0,2.0,25.0,9.0,3.0,0.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,21.0,16.0,5.0,0.0,2.0,2.0,4.0,1.0,1.0,13.0,18.0,7.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,18.0,9.0,6.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,19.0,9.0,7.0,0.0,1.0,2.0,0.0,2.0,0.0,20.0,5.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,18.0,7.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,13.0,8.0,5.0,0.0,2.0,4.0,0.0,1.0,9.0,7.0,4.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,8.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,6.0,4.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,4.0,0.0,15.0,18.0,18.0,7.0,16.0
CHEMBL3361347,Inhibition,15.0,20.0,6.0,7.0,0.0,0.0,0.0,28.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,24.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,6.0,9.0,0.0,0.0,0.0,1.0,3.0,1.0,15.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,17.0,2.0,7.0,13.0,8.0,8.0,7.0,24.0
